stack=a5n_s2;stackdb=a5n_s2_db2;saveTime=3525316772.278000;version=20150903_v1;numObjects=370;numSpines=258;voxelx=0.18;voxely=0.18;voxelz=1;,
i,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,error,,
233,spineROI,0,47.159,96.274,26,,,11,2543,52.704,-9.608,0,278.38,radius1,1,48.593,93.912,26.589,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.590000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,51.136,97.17,25,,,11,2562,56.469,-5.8426,0,257.84,radius1,1,51.524,95.803,25.278,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.592000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,52.795,97.746,24,,,11,2572,58.736,-3.5759,0,266.58,radius1,1,53.404,96.783,24.882,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.594000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,54.725,99.884,24,,,11,2584,61.278,-1.034,0,264.05,radius1,1,55.621,98.11,23.587,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.597000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,57.539,102.22,24,,,11,2600,65.058,2.7465,0,256.37,radius1,1,58.293,100.56,23.341,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.599000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,62.133,105.96,22,,,11,2629,71.813,9.5014,0,288.8,radius1,1,63.678,104.78,22.294,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.601000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,66.877,108.69,22,,,11,2652,76.985,14.674,0,271.6,radius1,1,67.569,107.81,22.006,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.603000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,67.556,110.46,22,,,11,2659,78.581,16.27,0,271,radius1,1,68.819,108.73,22.004,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.605000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,69.732,111.36,21,,,11,2669,80.738,18.426,0,279.41,radius1,1,70.737,109.86,22.508,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.608000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,74.868,113.89,25,,,11,2694,85.826,23.514,0,254.54,radius1,1,75.26,112.01,23.209,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.610000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,78.774,115.99,23,,,11,2718,91.479,29.167,0,263.89,radius1,1,79.421,115.08,23.911,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.612000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,83.213,120.91,25,,,11,2739,98.358,36.047,0,266.89,radius1,1,84.483,119.51,24.9,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.614000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,85.198,121.74,27,,,11,2743,100.66,38.347,0,267.57,radius1,1,85.908,121.01,24.76,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.617000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,88.983,128.13,26,,,11,2765,108.26,45.947,0,248.93,radius1,1,89.957,127,23.895,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.619000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
233,spineROI,0,89.391,129.71,23,,,11,2775,111.17,48.856,0,286.79,radius1,1,90.946,129.68,22.987,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.621000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,90.833,132.79,21,,,11,2788,115.32,53.007,0,316.11,radius1,1,92.739,133.42,24,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.623000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,92.497,135.18,25,,,11,2791,116.74,54.428,0,270.61,radius1,1,93.495,134.5,23.2,2013-02-07,11:01:20,2015-09-15,10:08:19,3443079680.000000,3525156499.625000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
233,spineROI,0,95.852,141.01,25,,,11,2807,123.03,60.714,0,246.28,radius1,1,96.539,139.8,24.073,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.628000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,101.49,144.95,27,,,11,2837,130.27,67.956,0,427.64,radius2,2,100.4,145.6,27.016,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.630000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
233,spineROI,0,100.01,141.34,26,,,11,2818,126.58,64.269,0,432.39,radius2,2,99.453,141.93,25.599,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.632000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
233,spineROI,0,99.383,139.03,25,,,11,2811,124.5,62.192,0,427.78,radius2,2,98.398,140.33,24.753,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.635000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
233,spineROI,0,98.362,136.54,23,,,11,2803,122.19,59.877,0,416.24,radius2,2,97.399,138.19,23.994,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.637000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,87.544,118.71,25,,,11,2740,98.868,36.556,0,479.79,radius2,2,85.844,118.93,24.963,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.640000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,69.29,105.58,22,,,11,2653,77.258,14.947,0,446.38,radius2,2,68.57,106.81,22.028,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.642000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,68.79,104.45,23,,,11,2645,75.417,13.105,0,462.3,radius2,2,67.236,105.62,22.478,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.644000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,54.388,94.402,25,,,11,2568,57.83,-4.4817,0,472.5,radius2,2,53.407,95.103,24.79,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.646000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,52.333,92.572,26,,,11,2559,55.736,-6.5762,0,436.3,radius2,2,51.713,94.242,25.392,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.648000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,39.323,85.427,29,,,11,2489,40.868,-21.443,0,429.63,radius2,2,39.269,86.713,28.578,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.651000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,35.704,83.56,32,,,11,2466,36.415,-25.896,0,472.13,radius2,2,34.924,85.087,30.613,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.653000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
233,spineROI,0,28.997,82.497,30,,,11,2426,28.723,-33.589,0,470.33,radius2,2,27.87,84.091,30.286,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.655000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,14.249,79.22,32,,,11,2342,12.965,-49.347,0,471.76,radius2,2,12.989,80.616,31.899,2013-02-07,11:05:36,2015-09-15,10:08:19,3443079936.000000,3525156499.657000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,1.7513,75.044,32,,,11,2285,1.1617,-61.15,0,420.82,radius2,2,2.0198,76.907,29.913,2013-02-07,11:09:52,2015-09-15,10:08:19,3443080192.000000,3525156499.659000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
233,spineROI,0,84.063,116.09,26,,,11,2730,95.404,33.093,0,470.4,radius2,2,83.287,116.42,24,2013-02-07,12:09:36,2015-09-15,10:08:19,3443083776.000000,3525156499.662000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
233,spineROI,0,65.201,101.34,23,,,11,2625,71.019,8.7069,0,455.56,radius2,2,63.726,103.15,22.554,2013-11-06,13:09:20,2015-09-15,10:08:19,3466588160.000000,3525156499.664000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,87.201,124.69,26,,,11,2756,104.47,42.154,0,274.78,radius1,1,88.312,123.93,24.8,2013-11-06,13:17:52,2015-09-15,10:08:19,3466588672.000000,3525156499.666000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
233,spineROI,0,25.877,86.549,29,,,11,2418,27.248,-35.063,0,282.2,radius1,1,26.25,85.399,30.858,2013-11-15,14:45:20,2015-09-15,10:08:19,3467371520.000000,3525156499.669000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,22.856,86.606,32,,,11,2399,23.754,-38.557,0,255.79,radius1,1,22.706,85.004,32.024,2013-11-15,14:53:52,2015-09-15,10:08:19,3467372032.000000,3525156499.671000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,5.1834,76.117,29,,,11,2299,3.976,-58.336,0,448.65,radius2,2,4.6125,77.701,29.971,2013-11-15,15:19:28,2015-09-15,10:08:19,3467373568.000000,3525156499.673000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
278,pivotPnt,3,56.856,98.101,23.042,,,11,2588,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
279,controlPnt,2,0.72,77.04,31,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
280,controlPnt,2,16.02,82.62,32,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
281,controlPnt,2,34.38,85.86,30,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
282,controlPnt,2,50.94,94.32,26,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
283,controlPnt,2,66.42,105.84,23,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
284,controlPnt,2,80.64,115.2,24,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
285,controlPnt,2,92.34,131.22,24,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
286,controlPnt,2,100.26,147.6,28,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,113.64,135.53,7,,,12,2866,4.0355,-20.137,0,88.961,radius2,2,114.96,136.62,6.8861,2013-02-07,16:38:24,2015-09-15,10:08:19,3443099904.000000,3525156499.675000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
287,spineROI,0,121.8,128.49,7,,,12,2905,14.864,-9.3085,0,107.97,radius2,2,122.8,130.21,4.7984,2013-02-07,16:38:24,2015-09-15,10:08:19,3443099904.000000,3525156499.677000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,129.27,121.73,10,,,12,2938,24.735,0.56265,0,14.435,radius2,2,128.41,124.07,9.7701,2013-02-07,16:42:40,2015-09-15,10:08:19,3443100160.000000,3525156499.680000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,135.54,114.61,12,,,12,2986,35.929,11.757,0,54.589,radius2,2,135.67,115.84,13.9,2013-02-07,16:42:40,2015-09-15,10:08:19,3443100160.000000,3525156499.682000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
287,spineROI,0,139.42,109.06,23,,,12,3012,43.877,19.704,0,96.392,radius2,2,140.61,110.11,21.526,2013-02-07,16:42:40,2015-09-15,10:08:19,3443100160.000000,3525156499.684000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,141.82,107.19,27,,,12,3023,46.825,22.653,0,77.831,radius2,2,142.48,108.29,25.779,2013-02-07,16:42:40,2015-09-15,10:08:19,3443100160.000000,3525156499.686000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,143.6,105.86,30,,,12,3038,50.546,26.374,0,117.47,radius2,2,144.58,105.92,29.987,2013-02-07,16:42:40,2015-09-15,10:08:19,3443100160.000000,3525156499.689000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,140.96,113.41,18,,,12,3005,41.877,17.705,0,257.52,radius1,1,140.49,112.67,19.755,2013-02-07,16:42:40,2015-09-15,10:08:19,3443100160.000000,3525156499.691000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,138.96,115.82,18,,,12,2996,38.404,14.232,0,250.98,radius1,1,138.35,114.7,16.886,2013-02-07,16:42:40,2015-09-15,10:08:19,3443100160.000000,3525156499.693000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,118.58,136.45,8,,,12,2875,6.9465,-17.226,0,267.4,radius1,1,117.9,135.61,5.7108,2013-02-07,16:42:40,2015-09-15,10:08:19,3443100160.000000,3525156499.695000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,116.65,138.43,8,,,12,2866,4.0355,-20.137,0,254.94,radius1,1,116.06,137.49,6.8861,2013-02-07,16:42:40,2015-09-15,10:08:19,3443100160.000000,3525156499.697000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
287,spineROI,0,116.23,133.65,7,,,12,2874,6.6922,-17.48,0,79.092,radius2,2,116.79,134.73,5.8005,2013-11-15,15:19:28,2015-09-15,10:08:19,3467373568.000000,3525156499.700000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,134.11,115.58,13,,,12,2980,34.5,10.328,0,66.022,radius2,2,134.75,116.91,12.457,2013-11-15,15:23:44,2015-09-15,10:08:19,3467373824.000000,3525156499.702000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,135.2,121.24,11,,,12,2965,31.096,6.9239,0,272.29,radius1,1,134,120.49,10.425,2013-11-16,18:16:32,2015-09-15,10:08:19,3467470592.000000,3525156499.708000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
287,spineROI,0,115.42,140.31,8,,,12,2859,2.0992,-22.073,0,252.47,radius1,1,114.84,139.09,8.0014,2013-11-16,18:16:32,2015-09-15,10:08:19,3467470592.000000,3525156499.713000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
302,pivotPnt,3,128.87,124.89,11.167,,,12,2936,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
303,controlPnt,2,112.68,139.86,7,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
304,controlPnt,2,122.58,130.68,6,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
305,controlPnt,2,125.64,127.62,7,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
306,controlPnt,2,129.42,123.66,10,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
307,controlPnt,2,137.52,114.48,17,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
308,controlPnt,2,144.72,107.28,28,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
309,controlPnt,2,151.56,102.78,36,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
310,spineROI,0,122.08,175.04,29,,,13,3077,1.3307,-26.164,0,60.277,radius2,2,122.98,175.21,29.385,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.717000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
310,spineROI,0,120.02,154.14,17,,,13,3180,22.997,-4.4977,0,73.643,radius2,2,120.65,154.76,16.847,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.719000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
310,spineROI,0,121.08,140.3,10,,,13,3258,38.273,10.778,0,92.671,radius2,2,122.8,140.67,9.6525,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.721000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
310,spineROI,0,120.96,134.28,7,,,13,3297,46.007,18.512,0,107.61,radius2,2,122.73,133.58,6.4945,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.723000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
310,spineROI,0,125.26,138.93,8,,,13,3268,40.118,12.623,0,275.82,radius1,1,124.4,138.99,8.4195,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.725000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
310,spineROI,0,124.52,146.99,14,,,13,3229,32.853,5.3578,0,241.47,radius1,1,123.06,145.99,12.026,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.728000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
310,spineROI,0,125.26,151.83,14,,,13,3200,27.495,0,0,262.06,radius1,1,123.33,151.26,14.995,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.730000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
310,spineROI,0,123.09,155.07,19,,,13,3180,22.997,-4.4977,0,245.9,radius1,1,121.95,155.27,16.847,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.732000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
310,spineROI,0,122.84,159.16,19,,,13,3164,19.738,-7.7566,0,249.58,radius1,1,121.58,158.2,18.024,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.734000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
310,spineROI,0,123.14,163.99,22,,,13,3131,13.25,-14.246,0,252.19,radius1,1,121.72,163.88,22.8,2013-02-07,17:38:08,2015-09-15,10:08:19,3443103488.000000,3525156499.736000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
310,spineROI,0,123.98,165.79,23,,,13,3117,9.3214,-18.174,0,236.62,radius1,1,122.94,167.33,23.054,2013-11-16,20:45:52,2015-09-15,10:08:19,3467479552.000000,3525156499.743000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
310,spineROI,0,125.98,141.74,8,,,13,3260,38.62,11.125,0,257.45,radius1,1,124.23,140.75,9.2828,2013-11-16,20:50:08,2015-09-15,10:08:19,3467479808.000000,3525156499.748000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
322,pivotPnt,3,122.76,151.2,15,,,13,3200,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
323,controlPnt,2,124.02,175.86,30,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
324,controlPnt,2,120.96,164.34,24,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
325,controlPnt,2,122.4,151.2,15,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
326,controlPnt,2,123.3,140.76,10,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
327,controlPnt,2,123.66,130.5,7,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,136.38,171.74,29,,,14,3321,2.1077,-19.421,0,84.087,radius2,2,137.55,171.72,28.599,2013-02-08,10:20:48,2015-09-15,10:08:19,3443163648.000000,3525156499.751000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,135.56,160.36,19,,,14,3372,14.606,-6.9228,0,77.446,radius2,2,136.55,160.4,19.341,2013-02-08,10:20:48,2015-09-15,10:08:19,3443163648.000000,3525156499.754000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,135.93,155.08,19,,,14,3400,19.951,-1.5778,0,119.02,radius2,2,137.04,154.74,16.825,2013-02-08,10:25:04,2015-09-15,10:08:19,3443163904.000000,3525156499.756000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,136.24,152.34,17,,,14,3413,23.705,2.1755,0,93.944,radius2,2,137.25,152.16,15.309,2013-02-08,10:25:04,2015-09-15,10:08:19,3443163904.000000,3525156499.758000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,135.2,149.8,14,,,14,3429,26.706,5.1767,0,96.648,radius2,2,136.84,149.21,13.38,2013-02-08,10:25:04,2015-09-15,10:08:19,3443163904.000000,3525156499.760000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,134.54,145.24,9,,,14,3461,32.99,11.461,0,136.4,radius2,2,135.32,143.33,9.6159,2013-02-08,10:25:04,2015-09-15,10:08:19,3443163904.000000,3525156499.762000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,133.75,140.31,9,,,14,3475,35.937,14.408,0,58.569,radius2,2,134.76,140.7,8.2395,2013-02-08,10:25:04,2015-09-15,10:08:19,3443163904.000000,3525156499.765000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,138.67,140.12,9,,,14,3471,35.025,13.496,0,257.98,radius1,1,136.29,141.17,8.9444,2013-02-08,10:25:04,2015-09-15,10:08:19,3443163904.000000,3525156499.767000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,140.55,154.18,16,,,14,3405,21.529,0,0,278.5,radius1,1,138.74,154.14,16.811,2013-02-08,10:25:04,2015-09-15,10:08:19,3443163904.000000,3525156499.769000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
328,spineROI,0,138.52,145.85,10,,,14,3449,30.466,8.9369,0,229.27,radius1,1,137.73,145.23,10.965,2013-11-16,20:54:24,2015-09-15,10:08:19,3467480064.000000,3525156499.771000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,139.36,148.69,13,,,14,3429,26.706,5.1767,0,270.34,radius1,1,138.21,148.92,13.38,2013-11-16,20:58:40,2015-09-15,10:08:19,3467480320.000000,3525156499.774000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
328,spineROI,0,139.8,150.8,15,,,14,3417,24.489,2.9597,0,252.65,radius1,1,138.7,151.23,15.025,2013-11-16,20:58:40,2015-09-15,10:08:19,3467480320.000000,3525156499.776000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
340,pivotPnt,3,137.88,153.9,17,,,14,3405,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
341,controlPnt,2,138.6,173.52,33,,,14,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
342,controlPnt,2,136.98,163.98,25,,,14,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
343,controlPnt,2,137.88,153.9,17,,,14,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
344,controlPnt,2,136.08,143.46,11,,,14,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
345,controlPnt,2,133.74,134.82,7,,,14,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
346,spineROI,0,102.14,52.769,39,,,15,3505,2.8415,-18.064,0,258.97,radius1,1,102.86,51.579,38.8,2013-02-08,11:33:20,2015-09-15,10:08:19,3443168000.000000,3525156499.778000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
346,spineROI,0,114.92,64.308,31,,,15,3574,20.905,0,0,257.94,radius1,1,115.89,62.605,31.412,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.780000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
346,spineROI,0,120.25,69.851,28,,,15,3609,29.877,8.9712,0,252.12,radius1,1,121.05,68.524,28.225,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.783000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
346,spineROI,0,123.02,73.705,25,,,15,3632,34.976,14.07,0,272.43,radius1,1,123.91,72.796,25.989,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.785000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
346,spineROI,0,127.86,81.553,19,,,15,3681,45.616,24.71,0,281.35,radius1,1,128.46,81.437,18.987,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.787000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
346,spineROI,0,128.57,82.983,19,,,15,3690,47.429,26.523,0,282.44,radius1,1,129.55,82.735,18.753,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.789000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
346,spineROI,0,131.03,89.756,14,,,15,3715,53.061,32.155,0,224.31,radius1,1,131.27,87.542,14.551,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.792000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
346,spineROI,0,134.03,86.459,15,,,15,3709,51.283,30.378,0,80.663,radius2,2,131.97,85.864,14.999,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.794000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
346,spineROI,0,132.1,81.605,19,,,15,3692,47.901,26.995,0,440.56,radius2,2,130.97,82.424,17.836,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.796000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
346,spineROI,0,130.12,79.456,21,,,15,3677,44.748,23.843,0,426.23,radius2,2,129.52,80.124,19.961,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.798000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
346,spineROI,0,129.71,78.122,22,,,15,3663,41.935,21.029,0,54.403,radius2,2,128.32,77.56,21.751,2013-02-08,11:37:36,2015-09-15,10:08:19,3443168256.000000,3525156499.801000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
