stack=a5n_s3;stackdb=a5n_s3_db2;saveTime=3525316772.500000;version=20150903_v1;,
idx,sLen2d,sLen3d,intmSeconds,isDirty,intBad,intManual,spineWidth,extendHead,scaleRadius,zPlusMinus,sSum,sMean,sSD,sN,bsss,bssm,bSum,bMean,bSD,bN,bxyManual,bxPos,byPos,dSum,dMean,dSD,dN,dPlus,dMinus,bsds,bsdm,sp_struct,sp_am,den_am,,
16.000000,0.367049,0.398046,3525156501.500000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,129829.000000,1191.091743,816.593790,109.000000,19378.000000,177.779817,110451.000000,1013.311927,679.478336,109.000000,NaN,89.694000,121.415901,60212.000000,2076.275862,345.677481,29.000000,NaN,NaN,-50239.000000,1062.963935,NaN,NaN,NaN,NaN,
17.000000,1.412409,2.302968,3525156501.502000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,100112.000000,614.184049,434.526793,163.000000,65709.000000,403.122699,34403.000000,211.061350,113.266358,163.000000,NaN,116.010002,126.175179,22017.000000,1100.850000,132.702388,20.000000,NaN,NaN,-12386.000000,889.788650,NaN,NaN,NaN,NaN,
18.000000,0.600000,0.605714,3525156501.505000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,142773.000000,1189.775000,602.965410,120.000000,127124.000000,1059.366667,15649.000000,130.408333,87.173207,120.000000,NaN,129.479996,149.199997,37924.000000,1458.615385,249.084897,26.000000,NaN,NaN,22275.000000,1328.207051,NaN,NaN,NaN,NaN,
19.000000,1.064707,1.418298,3525156501.507000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,109105.000000,773.794326,367.970933,141.000000,92760.000000,657.872340,16345.000000,115.921986,49.161406,141.000000,NaN,133.509415,150.340012,37924.000000,1458.615385,249.084897,26.000000,NaN,NaN,21579.000000,1342.693399,NaN,NaN,NaN,NaN,
20.000000,1.983053,2.012669,3525156501.510000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,142401.000000,827.912791,668.905039,172.000000,116897.000000,679.633721,25504.000000,148.279070,86.818376,172.000000,NaN,117.680000,145.333893,132583.000000,2599.666667,437.498556,51.000000,NaN,NaN,107079.000000,2451.387597,NaN,NaN,NaN,NaN,
21.000000,1.030776,3.114518,3525156501.512000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,52467.000000,406.720930,339.337843,129.000000,36702.000000,284.511628,15765.000000,122.209302,51.552109,129.000000,NaN,146.331543,139.018448,74069.000000,1122.257576,735.171802,66.000000,12.000000,12.000000,58304.000000,1000.048273,NaN,NaN,NaN,NaN,
22.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
23.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
24.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
25.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
26.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
27.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
28.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
29.000000,1.538083,2.086982,3525156501.514000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,366289.000000,1923.774011,1076.085121,177.000000,315348.000000,1635.971751,50941.000000,287.802260,170.165128,177.000000,NaN,110.573830,121.646164,52320390.000000,1954.076190,841.025298,105.000000,NaN,NaN,52269449.000000,1666.273931,NaN,NaN,NaN,NaN,
30.000000,0.688767,0.689078,3525156501.516000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,215413.000000,1976.266055,999.785872,109.000000,133079.000000,1220.908257,82334.000000,755.357798,474.184652,109.000000,NaN,121.417534,108.997528,225998.000000,2860.734177,82.333703,79.000000,9.000000,9.000000,143664.000000,2105.376379,NaN,NaN,NaN,NaN,
31.000000,1.409823,1.460816,3525156501.519000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,229039.000000,1458.847134,1108.799323,157.000000,190658.000000,1214.382166,38381.000000,244.464968,118.227320,157.000000,NaN,122.830353,110.189651,230132.000000,2841.135802,77.099895,81.000000,13.000000,13.000000,191751.000000,2596.670834,NaN,NaN,NaN,NaN,
32.000000,1.547556,1.555349,3525156501.521000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,290036.000000,1716.189349,1033.568449,169.000000,248436.000000,1470.035503,41600.000000,246.153846,132.976905,169.000000,NaN,140.015121,103.535118,45759.000000,2859.937500,30.235672,16.000000,NaN,NaN,4159.000000,2613.783654,NaN,NaN,NaN,NaN,
33.000000,2.507743,2.507743,3525156501.523000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,414838.000000,1687.721739,891.602620,230.000000,385195.000000,1558.839130,29643.000000,128.882609,101.523801,230.000000,NaN,146.915482,107.257492,77693655.000000,2343.700000,646.259346,130.000000,NaN,NaN,77664012.000000,2214.817391,NaN,NaN,NaN,NaN,
34.000000,0.962923,1.027110,3525156501.525000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,221932.000000,1681.303030,1140.207869,132.000000,210017.000000,1591.037879,11915.000000,90.265152,54.678779,132.000000,NaN,147.565842,94.818848,193776.000000,2583.680000,595.674230,75.000000,11.000000,11.000000,181861.000000,2493.414848,NaN,NaN,NaN,NaN,
35.000000,0.812800,0.822524,3525156501.527000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,134892.000000,1096.682927,1066.888553,123.000000,110720.000000,900.162602,24172.000000,196.520325,107.062671,123.000000,NaN,126.439995,93.168594,148311.000000,2852.134615,94.476686,52.000000,NaN,NaN,124139.000000,2655.614290,NaN,NaN,NaN,NaN,
36.000000,1.158706,2.261493,3525156501.530000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,159357.000000,1235.325581,1122.970984,129.000000,130743.000000,1013.511628,28614.000000,221.813953,121.843827,129.000000,NaN,122.910004,94.413414,156502.000000,2794.678571,261.688302,56.000000,NaN,NaN,127888.000000,2572.864618,NaN,NaN,NaN,NaN,
37.000000,0.917061,0.944426,3525156501.532000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,266135.000000,1523.259740,1176.780236,154.000000,215318.000000,1193.279221,50817.000000,329.980519,206.228266,154.000000,NaN,110.440002,106.484123,58629855.000000,2499.141304,609.814178,92.000000,NaN,NaN,58579038.000000,2169.160785,NaN,NaN,NaN,NaN,
38.000000,0.579311,0.582197,3525156501.534000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,184352.000000,1660.828829,1151.352445,111.000000,153933.000000,1386.783784,30419.000000,274.045045,123.051607,111.000000,NaN,127.201378,101.571625,160639.000000,2868.553571,13.950457,56.000000,9.000000,9.000000,130220.000000,2594.508526,NaN,NaN,NaN,NaN,
39.000000,0.782084,1.300692,3525156501.536000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,140508.000000,1106.362205,1005.510442,127.000000,120333.000000,947.503937,20175.000000,158.858268,98.501932,127.000000,NaN,132.364166,98.290833,47835.000000,2517.631579,541.602684,19.000000,NaN,NaN,27660.000000,2358.773311,NaN,NaN,NaN,NaN,
40.000000,1.197173,2.634342,3525156501.542000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,220756.000000,1471.706667,1091.098748,150.000000,162356.000000,1082.373333,58400.000000,389.333333,259.956957,150.000000,NaN,117.945648,94.200005,210187.000000,2765.618421,207.778341,76.000000,12.000000,12.000000,151787.000000,2376.285088,NaN,NaN,NaN,NaN,
41.000000,1.628511,1.629181,3525156501.547000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,194372.000000,1085.877095,1042.930921,179.000000,158737.000000,886.798883,35635.000000,199.078212,73.579160,179.000000,NaN,117.152977,94.109024,160701.000000,2869.660714,45.051194,56.000000,NaN,NaN,125066.000000,2670.582502,NaN,NaN,NaN,NaN,
42.000000,2.704311,2.719720,3525156501.551000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,216540.000000,1002.500000,835.996105,216.000000,143709.000000,665.319444,72831.000000,337.180556,190.209407,216.000000,NaN,124.269997,109.841370,295483.000000,2841.182692,76.428247,104.000000,NaN,NaN,222652.000000,2504.002137,NaN,NaN,NaN,NaN,
43.000000,1.883109,2.086093,3525156501.553000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,113008.000000,631.329609,619.079543,179.000000,45236.000000,252.715084,67772.000000,378.614525,307.068107,179.000000,NaN,109.786217,106.326218,351912.000000,2666.000000,620.945708,132.000000,14.000000,14.000000,284140.000000,2287.385475,NaN,NaN,NaN,NaN,
44.000000,1.501200,2.130738,3525156501.555000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,261636.000000,1605.128834,892.164224,163.000000,186731.000000,1145.588957,74905.000000,459.539877,401.411710,163.000000,NaN,121.712395,108.547600,163429.000000,2301.816901,489.723225,71.000000,NaN,NaN,88524.000000,1842.277024,NaN,NaN,NaN,NaN,
45.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
46.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
47.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
48.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
49.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
50.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
51.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
52.000000,0.891067,3.015939,3525156501.557000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,109675.000000,1015.509259,989.601614,108.000000,81224.000000,752.074074,28451.000000,263.435185,222.105148,108.000000,NaN,136.770004,120.782135,171707.000000,2488.507246,592.184183,69.000000,9.000000,9.000000,143256.000000,2225.072061,NaN,NaN,NaN,NaN,
53.000000,1.614435,1.688031,3525156501.559000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,412342.000000,2329.615819,788.886607,177.000000,387654.000000,2190.135593,24688.000000,139.480226,76.277982,177.000000,NaN,135.799988,109.881126,118425.000000,2691.477273,249.524896,44.000000,NaN,NaN,93737.000000,2551.997047,NaN,NaN,NaN,NaN,
54.000000,1.737700,1.737803,3525156501.561000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,265177.000000,1481.435754,936.862035,179.000000,231673.000000,1294.262570,33504.000000,187.173184,101.673625,179.000000,NaN,142.824600,105.245399,164642.000000,1892.436782,697.956914,87.000000,NaN,NaN,131138.000000,1705.263597,NaN,NaN,NaN,NaN,
55.000000,1.343503,1.390383,3525156501.564000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,298405.000000,1693.700680,789.259497,147.000000,263654.000000,1457.299320,34751.000000,236.401361,185.981390,147.000000,NaN,161.877014,107.370003,45763320.000000,643.240143,719.673020,279.000000,NaN,NaN,45728569.000000,406.838783,NaN,NaN,NaN,NaN,
56.000000,0.853815,1.925637,3525156501.566000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,118053.000000,1073.209091,984.320099,110.000000,102212.000000,929.200000,15841.000000,144.009091,105.870745,110.000000,NaN,145.147629,123.527626,161457.000000,2562.809524,513.267611,63.000000,11.000000,11.000000,145616.000000,2418.800433,NaN,NaN,NaN,NaN,
57.000000,2.754651,3.290608,3525156501.568000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,397151.000000,1471.203846,936.007859,260.000000,285295.000000,1040.988462,111856.000000,430.215385,434.956981,260.000000,NaN,156.399307,130.839996,43163850.000000,1292.137405,940.977191,131.000000,NaN,NaN,43051994.000000,861.922020,NaN,NaN,NaN,NaN,
58.000000,0.959635,1.660399,3525156501.570000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,156078.000000,1289.900826,913.078587,121.000000,142276.000000,1175.834711,13802.000000,114.066116,73.137398,121.000000,NaN,149.379990,118.849998,191916.000000,2312.240964,690.031964,83.000000,10.000000,10.000000,178114.000000,2198.174848,NaN,NaN,NaN,NaN,
59.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
60.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
61.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
62.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
63.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
64.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
65.000000,1.484318,1.981709,3525156501.572000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,191335.000000,1267.119205,880.394835,151.000000,191335.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,164.691360,132.988632,101789.000000,1197.517647,505.188310,85.000000,12.000000,12.000000,101789.000000,NaN,NaN,NaN,NaN,NaN,
66.000000,1.496262,2.497759,3525156501.574000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,118617.000000,818.048276,638.533904,145.000000,118617.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,158.990005,117.427475,169968.000000,1370.709677,350.844991,124.000000,12.000000,12.000000,169968.000000,NaN,NaN,NaN,NaN,NaN,
67.000000,0.777946,0.783970,3525156501.576000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,158810.000000,1357.350427,1062.581131,117.000000,158810.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,159.985886,116.815887,179917.000000,2306.628205,786.731263,78.000000,9.000000,9.000000,179917.000000,NaN,NaN,NaN,NaN,NaN,
68.000000,1.223315,1.223316,3525156501.578000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,195517.000000,1312.194631,860.696408,149.000000,186654.000000,1159.384286,8863.000000,152.810345,87.807496,58.000000,NaN,151.183380,109.813370,238428.000000,2109.982301,814.444804,113.000000,12.000000,12.000000,229565.000000,1957.171956,NaN,NaN,NaN,NaN,
69.000000,1.608633,1.795246,3525156501.580000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,268836.000000,1619.493976,1080.752744,166.000000,268836.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,164.619995,101.130005,224936.000000,1939.103448,938.590158,116.000000,13.000000,13.000000,224936.000000,NaN,NaN,NaN,NaN,NaN,
70.000000,1.612762,1.888571,3525156501.583000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,117629.000000,708.608434,546.324388,166.000000,117629.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,171.449997,110.439995,187782.000000,1788.400000,632.156194,105.000000,13.000000,13.000000,187782.000000,NaN,NaN,NaN,NaN,NaN,
71.000000,1.846131,2.602260,3525156501.585000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,229908.000000,1197.437500,1007.660998,192.000000,229908.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,175.270004,117.392265,122024.000000,1042.940171,515.755962,117.000000,16.000000,16.000000,122024.000000,NaN,NaN,NaN,NaN,NaN,
72.000000,0.872067,0.872156,3525156501.587000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,67909.000000,534.716535,455.212647,127.000000,67909.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,159.369995,117.470001,154456.000000,2115.835616,430.827821,73.000000,10.000000,10.000000,154456.000000,NaN,NaN,NaN,NaN,NaN,
73.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
74.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
75.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
76.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
77.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
78.000000,1.103676,1.103698,3525156501.589000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,97713.000000,904.750000,540.423235,108.000000,86254.000000,798.648148,11459.000000,106.101852,46.145633,108.000000,NaN,147.752655,103.382652,175642.000000,2116.168675,433.464906,83.000000,9.000000,9.000000,164183.000000,2010.066823,NaN,NaN,NaN,NaN,
