stack=a5n_s1;stackdb=a5n_s1_db2;saveTime=3525324133.652000;version=20150903_v1;numObjects=379;numSpines=263;voxelx=0.18;voxely=0.18;voxelz=1;,
i,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,error,,
212,spineROI,0,62.876,85.044,10,,,10,2030,26.376,-9.9552,0,459.25,radius2,2,62.129,85.583,8.9844,2013-11-06,12:56:32,2015-09-15,10:08:17,3466587392.000000,3525156497.279000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
230,pivotPnt,3,67.246,93.494,9,,,10,2070,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
231,controlPnt,2,45.54,67.5,12,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
232,controlPnt,2,54.36,79.2,9,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
233,controlPnt,2,66.42,91.08,8,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
234,controlPnt,2,73.98,102.06,10,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
235,controlPnt,2,81.36,110.52,12,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
236,controlPnt,2,87.3,118.8,14,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
237,controlPnt,2,93.78,127.26,16,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
238,controlPnt,2,99.18,133.74,20,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
239,controlPnt,2,109.26,140.76,32,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,4.955,79.783,29,,,11,2365,5.2517,-61.924,0,271.38,radius1,1,5.4076,78.493,28.033,2013-02-07,10:40:00,2015-09-15,10:08:17,3443078400.000000,3525156497.285000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,10.653,81.192,29,,,11,2396,11.147,-56.029,0,260.04,radius1,1,10.806,80.449,28.912,2013-02-07,10:40:00,2015-09-15,10:08:17,3443078400.000000,3525156497.290000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,16.298,84.052,31,,,11,2427,17.206,-49.97,0,244.46,radius1,1,16.274,82.588,30.501,2013-02-07,10:40:00,2015-09-17,08:17:48,3443078400.000000,3525322668.174000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,23.472,86.866,31,,,11,2461,23.486,-43.69,0,246.63,radius1,1,22.588,84.276,30.208,2013-02-07,10:40:00,2015-09-17,08:17:48,3443078400.000000,3525322668.174000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,24.389,85.657,31,,,11,2472,25.408,-41.768,0,258.86,radius1,1,24.393,84.679,29.837,2013-02-07,10:40:00,2015-09-15,10:08:17,3443078400.000000,3525156497.298000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,32.032,87.592,28,,,11,2520,35.765,-31.411,0,30.732,radius1,1,31.958,83.777,31,2013-02-07,10:40:00,2015-09-15,10:08:17,3443078400.000000,3525156497.300000,YongZhang,,,,1,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
240,spineROI,0,43.277,92.552,27,,,11,2584,51.133,-16.043,0,269.83,radius1,1,44.614,90.528,26.228,2013-02-07,10:40:00,2015-09-17,08:17:48,3443078400.000000,3525322668.175000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,45.732,93.794,27,,,11,2596,53.525,-13.651,0,268.86,radius1,1,46.801,91.703,25.18,2013-02-07,10:40:00,2015-09-17,08:17:48,3443078400.000000,3525322668.185000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,49.763,95.39,25,,,11,2612,56.837,-10.339,0,247.42,radius1,1,49.708,93.265,24.652,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.175000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,52.677,96.645,22,,,11,2633,61.048,-6.1284,0,262.63,radius1,1,53.148,95.466,23.528,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.176000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,54.427,97.875,22,,,11,2642,63.02,-4.1563,0,255.23,radius1,1,54.854,96.337,23.141,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.176000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,56.303,99.688,22,,,11,2649,64.514,-2.6622,0,241.39,radius1,1,56.14,97.129,22.345,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.184000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,63.457,105.16,21,,,11,2698,75.997,8.8208,0,289.3,radius1,1,64.927,104.14,21.265,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.182000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,68.363,108.35,20,,,11,2723,81.732,14.556,0,270.67,radius1,1,69.149,107.43,21,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.177000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,69.205,110.12,20,,,11,2730,83.408,16.232,0,264.9,radius1,1,70.404,108.39,21.012,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.177000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,71.427,110.96,19,,,11,2739,85.308,18.132,0,271.74,radius1,1,72.158,109.52,20.987,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.178000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,80.456,116.1,22,,,11,2787,96.092,28.916,0,252.18,radius1,1,80.814,114.76,22.27,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.178000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,84.758,120.98,24,,,11,2811,103.18,36.004,0,252.71,radius1,1,85.863,119.14,23.124,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.179000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,87.026,121.54,24,,,11,2816,105.78,38.6,0,273.19,radius1,1,87.573,121.12,23.782,2013-02-07,10:44:16,2015-09-17,08:17:48,3443078656.000000,3525322668.179000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,88.943,124.57,23,,,11,2823,109.11,41.938,0,259.82,radius1,1,89.705,123.58,23.006,2013-02-07,10:48:32,2015-09-15,10:08:17,3443078912.000000,3525156497.331000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,91.132,129.86,21,,,11,2842,115.77,48.594,0,269,radius1,1,92.426,129.2,21.991,2013-02-07,10:48:32,2015-09-15,10:08:17,3443078912.000000,3525156497.334000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,93.141,132.96,20,,,11,2855,120.5,53.324,0,305.35,radius1,1,94.597,133.22,22,2013-02-07,10:48:32,2015-09-17,08:17:48,3443078912.000000,3525322668.180000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
240,spineROI,0,97.447,140.44,23,,,11,2874,128.16,60.989,0,263.06,radius1,1,98.07,139.92,22.648,2013-02-07,10:48:32,2015-09-17,08:17:48,3443078912.000000,3525322668.180000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
240,spineROI,0,104.78,146.68,24,,,11,2918,138.86,71.682,0,445.16,radius2,2,103.22,148.23,26.01,2013-02-07,10:48:32,2015-09-15,10:08:17,3443078912.000000,3525156497.340000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
240,spineROI,0,102.66,144.95,26,,,11,2903,135.3,68.122,0,434.14,radius2,2,101.74,145.49,25.093,2013-02-07,10:48:32,2015-09-15,10:08:17,3443078912.000000,3525156497.342000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
240,spineROI,0,101.64,141.59,25,,,11,2883,131.02,63.844,0,466.9,radius2,2,100.67,141.52,24.105,2013-02-07,10:48:32,2015-09-15,10:08:17,3443078912.000000,3525156497.345000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
240,spineROI,0,99.502,136.38,22,,,11,2869,126.37,59.193,0,439.04,radius2,2,98.435,137.5,23,2013-02-07,10:48:32,2015-09-17,08:17:48,3443078912.000000,3525322668.181000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
240,spineROI,0,89.181,118.6,24,,,11,2815,105.52,38.339,0,441.06,radius2,2,88.253,119.79,23.792,2013-02-07,10:52:48,2015-09-17,08:17:48,3443079168.000000,3525322668.181000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,85.429,115.79,24,,,11,2802,100.65,33.473,0,450.37,radius2,2,85.008,116.35,22.895,2013-02-07,10:52:48,2015-09-17,08:17:48,3443079168.000000,3525322668.182000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,71.131,105.45,21,,,11,2724,81.986,14.81,0,455.93,radius2,2,70.187,106.47,21.001,2013-02-07,10:52:48,2015-09-17,08:17:48,3443079168.000000,3525322668.183000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,70.506,104.01,21,,,11,2718,80.539,13.363,0,444.67,radius2,2,69.291,105.5,20.976,2013-02-07,10:52:48,2015-09-17,08:17:48,3443079168.000000,3525322668.182000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,66.9,101.23,22,,,11,2698,75.997,8.8208,0,452.67,radius2,2,65.674,102.96,21.265,2013-02-07,10:52:48,2015-09-17,08:17:48,3443079168.000000,3525322668.184000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,54.098,92.381,24,,,11,2627,59.898,-7.2784,0,451.65,radius2,2,53.014,93.697,23.899,2013-02-07,10:52:48,2015-09-15,10:08:17,3443079168.000000,3525156497.360000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,43.335,86.265,25,,,11,2571,48,-19.176,0,442.69,radius2,2,42.847,87.803,26.162,2013-02-07,10:52:48,2015-09-15,10:08:17,3443079168.000000,3525156497.362000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,38.041,83.36,30,,,11,2541,41.273,-25.903,0,452.26,radius2,2,36.975,84.938,28.988,2013-02-07,10:52:48,2015-09-15,10:08:17,3443079168.000000,3525156497.364000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
240,spineROI,0,30.8,82.559,29,,,11,2496,29.913,-37.263,0,491.02,radius2,2,29.072,83.759,28.875,2013-02-07,10:52:48,2015-09-15,10:08:17,3443079168.000000,3525156497.366000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,15.593,78.962,31,,,11,2416,15.052,-52.124,0,453.12,radius2,2,14.994,80.411,30.129,2013-02-07,10:52:48,2015-09-17,08:17:48,3443079168.000000,3525322668.183000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,2.6581,74.944,29,,,11,2347,1.4856,-65.69,0,454.8,radius2,2,2.3203,75.988,28.582,2013-02-07,10:57:04,2015-09-15,10:08:17,3443079424.000000,3525156497.371000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
240,spineROI,0,93.826,134.81,24,,,11,2857,121.3,54.129,0,259.37,radius1,1,94.954,133.87,22.4,2013-11-06,13:13:36,2015-09-15,10:08:17,3466588416.000000,3525156497.373000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
240,spineROI,0,90.426,127.71,25,,,11,2835,113.49,46.314,0,267.1,radius1,1,91.591,127.11,23,2013-11-06,13:13:36,2015-09-15,10:08:17,3466588416.000000,3525156497.375000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,76.426,114.01,22,,,11,2764,90.414,23.238,0,254.38,radius1,1,76.738,111.72,21.928,2013-11-06,13:17:52,2015-09-15,10:08:17,3466588672.000000,3525156497.381000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,27.38,86.754,30,,,11,2487,28.27,-38.906,0,261.83,radius1,1,27.271,84.992,29.402,2013-11-15,14:45:20,2015-09-15,10:08:17,3467371520.000000,3525156497.386000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,55.626,94.015,22,,,11,2640,62.513,-4.6633,0,451,radius2,2,55.14,94.889,23.085,2013-11-15,14:49:36,2015-09-15,10:08:17,3467371776.000000,3525156497.390000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,59.283,101.36,23,,,11,2673,70.025,2.8494,0,271.97,radius1,1,60.301,100.3,21.909,2013-11-15,15:02:24,2015-09-17,08:17:48,3467372544.000000,3525322668.185000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
240,spineROI,0,7.0643,75.725,28,,,11,2364,5.1111,-62.065,0,477.29,radius2,2,5.6077,77.099,28.051,2013-11-15,15:19:28,2015-09-15,10:08:17,3467373568.000000,3525156497.394000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
285,pivotPnt,3,58.756,97.807,21.386,,,11,2660,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
286,controlPnt,2,0.72,76.32,29,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
287,controlPnt,2,16.74,81.9,31,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
288,controlPnt,2,31.5,84.42,31,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
289,controlPnt,2,51.12,93.42,25,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
290,controlPnt,2,67.14,104.58,22,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
291,controlPnt,2,81.54,114.3,22,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
292,controlPnt,2,92.52,127.26,23,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
293,controlPnt,2,99.18,140.22,23,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
294,controlPnt,2,105.3,152.1,27,,,11,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,115.23,135.06,6,,,12,2947,4.3718,-19.566,0,90.667,radius2,2,116.45,136.18,5.086,2013-02-07,16:34:08,2015-09-17,08:17:48,3443099648.000000,3525322668.186000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
295,spineROI,0,123.19,128.06,5,,,12,2987,15.485,-8.4529,0,97.543,radius2,2,124.41,129.72,3.3714,2013-02-07,16:34:08,2015-09-17,08:17:48,3443099648.000000,3525322668.186000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,131.12,120.63,10,,,12,3026,26.689,2.7511,0,46.048,radius2,2,130.91,122.07,8.9882,2013-02-07,16:34:08,2015-09-15,10:08:17,3443099648.000000,3525156497.401000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,141.33,108.79,21,,,12,3090,44.021,20.083,0,67.474,radius2,2,141.92,110.15,20.148,2013-02-07,16:34:08,2015-09-17,08:17:48,3443099648.000000,3525322668.187000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,142.52,113.03,16,,,12,3085,42.183,18.245,0,258.87,radius1,1,142.12,112.39,18.044,2013-02-07,16:38:24,2015-09-17,08:17:48,3443099904.000000,3525322668.187000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
295,spineROI,0,140.85,115.53,15,,,12,3076,39.115,15.177,0,253.61,radius1,1,139.98,114.25,15.372,2013-02-07,16:38:24,2015-09-17,08:17:48,3443099904.000000,3525322668.188000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,119.88,135.77,6,,,12,2957,7.8858,-16.052,0,253.8,radius1,1,119.61,134.85,3.8652,2013-02-07,16:38:24,2015-09-17,08:17:48,3443099904.000000,3525322668.189000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
295,spineROI,0,118.25,138.07,6,,,12,2946,3.8281,-20.11,0,275.91,radius1,1,117.22,137.41,5.4782,2013-02-07,16:38:24,2015-09-17,08:17:48,3443099904.000000,3525322668.188000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,145.5,105.99,28,,,12,3116,50.496,26.559,0,131.88,radius2,2,146.35,105.82,27.8,2013-02-07,16:55:28,2015-09-15,10:08:17,3443100928.000000,3525156497.422000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,117.42,133.18,4,,,12,2956,7.5908,-16.347,0,100.6,radius2,2,118.5,133.95,3.8223,2013-11-15,15:19:28,2015-09-15,10:08:17,3467373568.000000,3525156497.424000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,135.64,115.14,12,,,12,3061,35.038,11.1,0,75.57,radius2,2,136.49,116.37,11.232,2013-11-15,15:23:44,2015-09-15,10:08:17,3467373824.000000,3525156497.426000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,143.38,107.14,24,,,12,3103,47.417,23.48,0,108.36,radius2,2,144.52,107.85,24.611,2013-11-15,15:28:00,2015-09-15,10:08:17,3467374080.000000,3525156497.429000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,137.19,120.47,10,,,12,3046,31.652,7.7146,0,284.54,radius1,1,135.69,119.95,8.5896,2013-11-16,18:16:32,2015-09-15,10:08:17,3467470592.000000,3525156497.431000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
295,spineROI,0,116.57,139.49,6,,,12,2939,1.9896,-21.948,0,280.16,radius1,1,115.91,139.03,5.9989,2013-11-16,18:16:32,2015-09-15,10:08:17,3467470592.000000,3525156497.433000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
309,pivotPnt,3,129.98,124.58,10,,,12,3015,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
310,controlPnt,2,113.94,139.68,5,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
311,controlPnt,2,123.12,131.22,5,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
312,controlPnt,2,126.72,127.62,6,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
313,controlPnt,2,130.86,123.3,8,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
314,controlPnt,2,139.14,113.94,15,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
315,controlPnt,2,146.52,106.74,26,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
316,controlPnt,2,153.54,102.6,35,,,12,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,123.6,174.44,29,,,13,3169,3.7065,-25.196,0,131.25,radius2,2,124.41,173.83,28.319,2013-02-07,17:33:52,2015-09-15,10:08:17,3443103232.000000,3525156497.435000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
317,spineROI,0,121.26,154.26,14,,,13,3273,25.348,-3.5549,0,158.57,radius2,2,122.36,153.49,14.461,2013-02-07,17:33:52,2015-09-15,10:08:17,3443103232.000000,3525156497.437000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,122.5,140.2,9,,,13,3350,40.014,11.111,0,109.45,radius2,2,124.13,140.17,8.2909,2013-02-07,17:33:52,2015-09-17,08:17:48,3443103232.000000,3525322668.189000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,122.65,133.76,5,,,13,3389,48.775,19.873,0,106.5,radius2,2,124.12,133,5.0423,2013-02-07,17:33:52,2015-09-17,08:17:48,3443103232.000000,3525322668.190000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,126.75,138.95,8,,,13,3359,42.519,13.616,0,270.22,radius1,1,125.73,138.91,7.0167,2013-02-07,17:33:52,2015-09-15,10:08:17,3443103232.000000,3525156497.450000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,125.96,146.27,12,,,13,3311,32.366,3.4628,0,246.53,radius1,1,124.28,147.35,12.781,2013-02-07,17:33:52,2015-09-17,08:17:48,3443103232.000000,3525322668.190000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,126.4,151.56,12,,,13,3291,28.903,0,0,261.65,radius1,1,124.67,151.01,13,2013-02-07,17:33:52,2015-09-15,10:08:17,3443103232.000000,3525156497.457000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,124.6,154.61,12,,,13,3275,25.885,-3.0174,0,279.46,radius1,1,123.7,154.16,13.561,2013-02-07,17:33:52,2015-09-15,10:08:17,3443103232.000000,3525156497.459000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,124.4,158.57,17,,,13,3251,20.866,-8.0372,0,255.25,radius1,1,123.01,158.06,17,2013-02-07,17:33:52,2015-09-15,10:08:17,3443103232.000000,3525156497.461000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,124.67,163.65,21,,,13,3220,14.99,-13.913,0,274.52,radius1,1,123.31,163.62,19.726,2013-02-07,17:33:52,2015-09-17,08:17:48,3443103232.000000,3525322668.191000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,125.32,165.74,22,,,13,3210,11.908,-16.995,0,272.76,radius1,1,124.13,166.05,20.925,2013-11-16,20:45:52,2015-09-15,10:08:17,3467479552.000000,3525156497.465000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
317,spineROI,0,127.6,141.44,7,,,13,3351,40.402,11.5,0,270.92,radius1,1,125.45,140.65,8.2767,2013-11-16,20:50:08,2015-09-15,10:08:17,3467479808.000000,3525156497.467000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
329,pivotPnt,3,124.01,150.84,13,,,13,3291,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
330,controlPnt,2,126.18,177.3,29,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
331,controlPnt,2,122.58,163.62,20,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
332,controlPnt,2,123.84,150.84,13,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
333,controlPnt,2,124.56,140.4,10,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
334,controlPnt,2,124.92,130.32,5,,,13,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,137.7,171.49,29,,,14,3441,8.7233,-18.394,0,94.479,radius2,2,139.09,171.08,26.563,2013-02-08,10:12:16,2015-09-15,10:08:17,3443163136.000000,3525156497.469000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,137.03,159.81,18,,,14,3494,20.711,-6.4063,0,86.835,radius2,2,138.03,159.75,18.426,2013-02-08,10:16:32,2015-09-15,10:08:17,3443163392.000000,3525156497.471000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,137.56,154.86,17,,,14,3524,26.305,-0.8127,0,135.53,radius2,2,138.58,154.05,15.719,2013-02-08,10:16:32,2015-09-15,10:08:17,3443163392.000000,3525156497.474000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,137.72,151.97,15,,,14,3536,29.136,2.0188,0,122.54,radius2,2,138.55,151.53,14.257,2013-02-08,10:16:32,2015-09-15,10:08:17,3443163392.000000,3525156497.476000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,137.03,149.31,12,,,14,3554,32.856,5.7386,0,103.6,radius2,2,138.31,148.56,11.958,2013-02-08,10:16:32,2015-09-17,08:17:48,3443163392.000000,3525322668.191000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,135.5,144.81,9,,,14,3581,38.64,11.523,0,96.437,radius2,2,137.09,143.44,8.7468,2013-02-08,10:16:32,2015-09-15,10:08:17,3443163392.000000,3525156497.484000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
335,spineROI,0,140.23,139.56,8,,,14,3595,41.518,14.401,0,271.43,radius1,1,137.67,140.29,7.6309,2013-02-08,10:16:32,2015-09-17,08:17:48,3443163392.000000,3525322668.191000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,141.67,153.72,16,,,14,3528,27.117,0,0,267.62,radius1,1,140.12,153.48,15.259,2013-02-08,10:20:48,2015-09-17,08:17:48,3443163648.000000,3525322668.192000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,135.34,139.56,9,,,14,3597,42.303,15.186,0,43.673,radius2,2,136.18,140.26,7.239,2013-02-08,10:33:36,2015-09-15,10:08:17,3443164416.000000,3525156497.495000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,140.37,145.43,9,,,14,3570,36.036,8.9188,0,242.92,radius1,1,139.36,145.06,9.9026,2013-11-16,20:54:24,2015-09-15,10:08:17,3467480064.000000,3525156497.497000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,141.2,148.54,11,,,14,3552,32.279,5.1612,0,289.24,radius1,1,139.78,148.53,12.335,2013-11-16,20:58:40,2015-09-15,10:08:17,3467480320.000000,3525156497.500000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
335,spineROI,0,141.33,150.69,14,,,14,3542,30.318,3.2009,0,264.79,radius1,1,140.24,150.72,13.422,2013-11-16,20:58:40,2015-09-15,10:08:17,3467480320.000000,3525156497.502000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
347,pivotPnt,3,139.32,153.54,16,,,14,3527,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
348,controlPnt,2,143.28,178.02,30,,,14,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
349,controlPnt,2,139.86,171,28,,,14,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
